subject,trial,P,T,W,M,label,v,a,t0,z,RT,response,correct,responded,omission,omission_source,deadline_s,p_lapse,v_s2,a_s2,v_gp_raw,a_gp_raw,v_mix,a_mix
1,18,142,480,1315,1795,stranger,0.7194287174619542,2.1326484447582064,0.2,1.0663242223791032,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,19,142,480,1315,1795,stranger,-0.5957844668915144,2.8657811331375305,0.2,1.4328905665687652,0.9890000000000005,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,20,142,480,1315,1795,stranger,0.4703277256437217,2.4933195559279726,0.2,1.2466597779639863,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,21,142,480,1315,1795,stranger,-1.2253743925339198,1.2721506908075249,0.2,0.6360753454037624,0.8160000000000005,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,22,142,480,1315,1795,stranger,0.4518870766978135,3.2116331736403794,0.2,1.6058165868201897,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,23,142,480,1315,1795,stranger,0.13490891608495714,2.283558102544418,0.2,1.141779051272209,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,24,142,480,1315,1795,stranger,0.08014734202951457,2.201201791388443,0.2,1.1006008956942215,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,25,142,480,1315,1795,stranger,0.9721446936518565,2.661142185584682,0.2,1.330571092792341,0.6340000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,26,142,480,1315,1795,stranger,0.25289423427512325,2.3923906102784205,0.2,1.1961953051392102,0.7670000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,27,142,480,1315,1795,stranger,0.20510444818319784,2.5038763880366623,0.2,1.2519381940183312,,0,0,0,1,deadline,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,28,142,480,1315,1795,stranger,2.2540060707630056,2.198837637173378,0.2,1.099418818586689,0.4800000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,29,142,480,1315,1795,stranger,0.4290664934223387,2.5263909624782634,0.2,1.2631954812391317,1.214999999999999,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,30,142,480,1315,1795,stranger,0.7520095677125495,2.2203541731103753,0.2,1.1101770865551877,0.5640000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,1.7588411778073716,3.5999767469119117,0.21583475384764983,1.126784018462012,0.9873379658275108,2.363380382686962
1,1,142,480,1315,1795,self,4.071449510083788,1.7916229190629405,0.2,0.8958114595314702,0.4970000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,2,142,480,1315,1795,self,2.97731374279512,2.6437616831261277,0.2,1.3218808415630638,0.8060000000000005,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,3,142,480,1315,1795,self,4.80521307696425,2.335476280969077,0.2,1.1677381404845384,0.3720000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,4,142,480,1315,1795,self,2.933622546310678,1.868264516999103,0.2,0.9341322584995515,0.4630000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,5,142,480,1315,1795,self,2.607858161453331,2.79182670751143,0.2,1.395913353755715,0.6250000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,6,142,480,1315,1795,self,4.436664040761957,2.2642892126732757,0.2,1.1321446063366378,0.3140000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,7,142,480,1315,1795,self,2.970975558964851,2.2128848517297266,0.2,1.1064424258648633,0.6210000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,8,142,480,1315,1795,self,4.988424547072961,1.7348491065231417,0.2,0.8674245532615709,0.3520000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,9,142,480,1315,1795,self,3.8314279034183176,3.1758230558219274,0.2,1.5879115279109637,0.6560000000000004,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,10,142,480,1315,1795,self,4.680782045856182,2.758963969814811,0.2,1.3794819849074056,0.4810000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,11,142,480,1315,1795,self,5.7234738469782265,2.594858850666121,0.2,1.2974294253330605,0.41300000000000014,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,12,142,480,1315,1795,self,4.07719543915301,1.8195244970458515,0.2,0.9097622485229258,0.7850000000000004,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,13,142,480,1315,1795,self,3.1646294017171166,2.54225375898341,0.2,1.271126879491705,0.5290000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,14,142,480,1315,1795,self,3.549606898030601,2.3731361211065796,0.2,1.1865680605532898,0.6390000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,15,142,480,1315,1795,self,3.9299972644803813,1.4343668794291453,0.2,0.7171834397145727,0.2940000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,16,142,480,1315,1795,self,3.748189576084657,2.808707579729594,0.2,1.404353789864797,0.5370000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,17,142,480,1315,1795,self,4.079975315209714,2.3598105991923957,0.2,1.1799052995961978,0.5170000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,18,142,480,1315,1795,self,3.261521857065313,2.664598563028291,0.2,1.3322992815141455,0.3100000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,19,142,480,1315,1795,self,4.445525899558169,3.001388994856652,0.2,1.500694497428326,0.9460000000000006,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,20,142,480,1315,1795,self,3.177786667911559,2.1284931462806407,0.2,1.0642465731403203,0.39700000000000013,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,21,142,480,1315,1795,self,4.150252600487869,1.6593844952941779,0.2,0.8296922476470889,0.5460000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,22,142,480,1315,1795,self,4.805337569363777,2.808964949268247,0.2,1.4044824746341236,0.43100000000000016,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,23,142,480,1315,1795,self,4.189863142030702,1.504980969122034,0.2,0.752490484561017,0.4960000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,24,142,480,1315,1795,self,5.532226847263733,2.082931396131295,0.2,1.0414656980656476,0.3570000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,25,142,480,1315,1795,self,4.135618209247216,2.738768562281501,0.2,1.3693842811407504,0.6380000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,26,142,480,1315,1795,self,4.367327499230258,2.3386670253870077,0.2,1.1693335126935038,0.3550000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,27,142,480,1315,1795,self,3.820362832392359,2.145938482160627,0.2,1.0729692410803136,0.5820000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,28,142,480,1315,1795,self,4.537610994937077,2.3133708795719974,0.2,1.1566854397859987,0.3440000000000001,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,29,142,480,1315,1795,self,2.525131399262043,2.584106020152035,0.2,1.2920530100760175,0.6120000000000003,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
1,30,142,480,1315,1795,self,3.530852085103788,1.735738856908422,0.2,0.867869428454211,0.4630000000000002,1,1,1,0,upper,1.315,1.0152292788794179e-10,7.328504907530715,3.5999767469119117,0.21583475384764983,1.126784018462012,3.7721698306891827,2.363380382686962
2,1,107,540,624,1164,stranger,0.09181650040418698,2.4652479748635088,0.2,1.2326239874317544,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,2,107,540,624,1164,stranger,1.1375644103854101,2.7071635350316208,0.2,1.3535817675158104,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,3,107,540,624,1164,stranger,2.1984621383484773,2.855120305065812,0.2,1.427560152532906,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,4,107,540,624,1164,stranger,2.2925161995882024,2.1027969459005473,0.2,1.0513984729502737,0.39700000000000013,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,5,107,540,624,1164,stranger,2.4244628500840832,1.964317734943594,0.2,0.982158867471797,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,6,107,540,624,1164,stranger,1.8739341986562081,2.723327003061643,0.2,1.3616635015308216,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,7,107,540,624,1164,stranger,-1.173908603921526,2.4796764756387772,0.2,1.2398382378193886,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,8,107,540,624,1164,stranger,-0.5016595450447093,2.553770557048429,0.2,1.2768852785242144,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,9,107,540,624,1164,stranger,3.1672859960581663,2.302094286257103,0.2,1.1510471431285516,0.5570000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,10,107,540,624,1164,stranger,1.1418509168144508,2.1845292364613513,0.2,1.0922646182306757,0.5890000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,11,107,540,624,1164,stranger,2.06133628963242,2.3653576671202377,0.2,1.1826788335601188,0.5430000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,12,107,540,624,1164,stranger,1.0294789941599165,2.431448547698111,0.2,1.2157242738490555,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,13,107,540,624,1164,stranger,3.021965834307818,1.9103515921713468,0.2,0.9551757960856734,0.42800000000000016,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,14,107,540,624,1164,stranger,-0.5979455628916942,1.4802611940448962,0.2,0.7401305970224481,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,15,107,540,624,1164,stranger,2.225688307631225,2.700811878760154,0.2,1.350405939380077,0.5910000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,16,107,540,624,1164,stranger,2.3597801056239693,2.4311050277613964,0.2,1.2155525138806982,0.5670000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,17,107,540,624,1164,stranger,1.9451972478445045,2.1893424685209437,0.2,1.0946712342604719,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,18,107,540,624,1164,stranger,0.5916830440937366,2.5440689238670022,0.2,1.2720344619335011,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,19,107,540,624,1164,stranger,1.0527431204940334,2.9433039339007654,0.2,1.4716519669503827,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,20,107,540,624,1164,stranger,0.31310655578991475,2.3953681523657173,0.2,1.1976840761828587,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,21,107,540,624,1164,stranger,0.570815012045687,1.9064046969557409,0.2,0.9532023484778704,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,22,107,540,624,1164,stranger,1.526608407207493,2.441583232029543,0.2,1.2207916160147716,0.5270000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,23,107,540,624,1164,stranger,2.117095076204762,1.0613556957154693,0.2,0.5306778478577346,0.2780000000000001,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,24,107,540,624,1164,stranger,2.168100021290979,2.3081545107075265,0.2,1.1540772553537633,0.4480000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,25,107,540,624,1164,stranger,1.4731476310132225,2.899099974426629,0.2,1.4495499872133144,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,26,107,540,624,1164,stranger,1.1511509723169486,3.322957606923669,0.2,1.6614788034618344,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,27,107,540,624,1164,stranger,1.2256656958550305,2.2405018735219784,0.2,1.1202509367609892,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,28,107,540,624,1164,stranger,-0.8488484960596471,2.1593471746788304,0.2,1.0796735873394152,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,29,107,540,624,1164,stranger,0.7316850568115182,3.603341624204901,0.2,1.8016708121024505,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,30,107,540,624,1164,stranger,2.5546718880131545,2.7588775508390886,0.2,1.3794387754195443,0.4530000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,1.7679159729305403,3.5872549552045925,0.21708862946612945,1.1242448676087575,0.9925023011983348,2.355749911406675
2,1,107,540,624,1164,self,3.396193070423611,2.766575072429667,0.2,1.3832875362148336,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,2,107,540,624,1164,self,2.6327152204408284,2.4773903969662325,0.2,1.2386951984831163,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,3,107,540,624,1164,self,4.079738914293295,2.7687513468781058,0.2,1.3843756734390529,,0,0,0,1,deadline,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,4,107,540,624,1164,self,3.7058723939151745,2.3510027062097603,0.2,1.1755013531048801,0.4450000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,5,107,540,624,1164,self,4.1562585826297616,2.3276559455380132,0.2,1.1638279727690066,0.3700000000000001,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,6,107,540,624,1164,self,2.2722067585572834,2.854236503206611,0.2,1.4271182516033054,0.4840000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,7,107,540,624,1164,self,4.383476775542068,2.0563818339845,0.2,1.02819091699225,0.41800000000000015,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,8,107,540,624,1164,self,5.048572585772529,1.7253468436621775,0.2,0.8626734218310887,0.3930000000000001,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,9,107,540,624,1164,self,2.9229525880015066,1.5250957568436458,0.2,0.7625478784218229,0.5470000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,10,107,540,624,1164,self,5.155304256825218,2.353614991135484,0.2,1.176807495567742,0.3750000000000001,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,11,107,540,624,1164,self,4.89867338811327,2.7301768765883696,0.2,1.3650884382941848,0.5920000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,12,107,540,624,1164,self,3.8279623470937563,2.315908516336631,0.2,1.1579542581683155,0.3810000000000001,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,13,107,540,624,1164,self,3.2794012449237826,2.382634229702739,0.2,1.1913171148513695,0.5520000000000003,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
2,14,107,540,624,1164,self,3.5718277964424434,1.8309378157076837,0.2,0.9154689078538418,0.4480000000000002,1,1,1,0,upper,0.624,1.6085044477663929e-09,7.366316553877251,3.5872549552045925,0.21708862946612945,1.1242448676087575,3.79170259167169,2.355749911406675
