subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
1,29,142,480,1315,1795,stranger,0.12859467876796382,2.384161796794985,0.2,1.1920808983974924,1.795,0
1,30,142,480,1315,1795,stranger,1.1175927489720705,2.673919504429644,0.2,1.336959752214822,0.8250000000000004,1
1,31,142,480,1315,1795,stranger,-0.11829397931634333,2.545435437924014,0.2,1.272717718962007,0.5160000000000002,2
1,32,142,480,1315,1795,stranger,1.2900071533932662,1.5765086685569893,0.2,0.7882543342784947,0.7800000000000005,1
1,33,142,480,1315,1795,stranger,-0.046919223069468385,2.3805528470784547,0.2,1.1902764235392274,1.7939999999999352,1
1,34,142,480,1315,1795,stranger,0.9460617158803214,2.7875834606106156,0.2,1.3937917303053078,1.795,0
1,35,142,480,1315,1795,stranger,1.7778135408052032,2.503818988155607,0.2,1.2519094940778035,0.8020000000000005,1
1,36,142,480,1315,1795,stranger,-1.492601375713875,2.321752826226307,0.2,1.1608764131131535,0.8610000000000004,2
1,37,142,480,1315,1795,stranger,0.888501118269214,3.2538757890053933,0.2,1.6269378945026967,1.795,0
1,38,142,480,1315,1795,stranger,1.5102278871821366,2.280608996690641,0.2,1.1403044983453205,1.47899999999997,1
1,39,142,480,1315,1795,stranger,0.34908937175300814,2.329340650165634,0.2,1.164670325082817,1.378999999999981,1
1,40,142,480,1315,1795,stranger,0.6495761813482911,2.3230237905942794,0.2,1.1615118952971397,0.8330000000000004,1
1,41,142,480,1315,1795,stranger,0.997323134495924,2.6359160171443223,0.2,1.3179580085721612,1.2469999999999954,1
1,42,142,480,1315,1795,stranger,2.9333809285340484,1.9734566360477737,0.2,0.9867283180238868,0.3550000000000001,1
1,43,142,480,1315,1795,stranger,0.43566375309475647,2.0149962183341747,0.2,1.0074981091670874,1.795,0
1,44,142,480,1315,1795,stranger,0.19366561414635608,2.1873529908323084,0.2,1.0936764954161542,1.0900000000000007,1
1,45,142,480,1315,1795,stranger,0.06899555114634581,2.224426743792238,0.2,1.112213371896119,1.795,0
1,46,142,480,1315,1795,stranger,0.7787971920799962,1.905412332481832,0.2,0.952706166240916,0.4780000000000002,1
1,47,142,480,1315,1795,stranger,2.9797776002985428,2.0345100166734165,0.2,1.0172550083367082,0.43800000000000017,1
1,48,142,480,1315,1795,stranger,0.5133866739524677,2.336466368430042,0.2,1.168233184215021,0.8180000000000005,1
1,49,142,480,1315,1795,stranger,0.4930431740481201,1.8310209887792643,0.2,0.9155104943896322,1.422999999999976,1
1,50,142,480,1315,1795,stranger,0.7966923394311892,2.1129220397075406,0.2,1.0564610198537703,0.4620000000000002,1
1,51,142,480,1315,1795,stranger,1.6878098876029402,2.4165522097280903,0.2,1.2082761048640451,1.0290000000000006,1
1,52,142,480,1315,1795,stranger,1.8782650445670392,2.064481951659281,0.2,1.0322409758296405,0.4660000000000002,1
1,53,142,480,1315,1795,stranger,-0.26254562816928684,3.3536084702867432,0.2,1.6768042351433716,1.795,0
1,54,142,480,1315,1795,stranger,-0.8663258217067551,2.0544806759288896,0.2,1.0272403379644448,0.42200000000000015,2
1,55,142,480,1315,1795,stranger,0.9261482271401689,2.9450313888585917,0.2,1.4725156944292959,1.7179999999999436,1
1,56,142,480,1315,1795,stranger,0.3076678958125061,1.9875577941518756,0.2,0.9937788970759378,0.7380000000000004,2
1,57,142,480,1315,1795,stranger,0.31210720370445155,2.6043830054762553,0.2,1.3021915027381277,1.795,0
1,58,142,480,1315,1795,stranger,-0.20277554940516374,1.3939370570515497,0.2,0.6969685285257748,1.795,0
1,59,142,480,1315,1795,stranger,1.5803908656088244,0.8559839800517435,0.2,0.42799199002587174,0.6200000000000003,1
1,60,142,480,1315,1795,stranger,0.689327075553288,2.834999517167823,0.2,1.4174997585839115,1.2709999999999928,2
1,61,142,480,1315,1795,stranger,0.5178371512052038,2.46518703570191,0.2,1.232593517850955,1.4249999999999758,1
1,62,142,480,1315,1795,stranger,2.179863385909444,1.5767950576685799,0.2,0.7883975288342899,0.4580000000000002,1
1,63,142,480,1315,1795,stranger,0.7256785761425785,2.6954647522429203,0.2,1.3477323761214601,1.795,0
1,64,142,480,1315,1795,stranger,1.8899488446256933,3.0258966091683095,0.2,1.5129483045841547,1.4659999999999713,1
1,65,142,480,1315,1795,stranger,2.1060058723877546,1.73995027609095,0.2,0.869975138045475,0.5210000000000002,1
1,66,142,480,1315,1795,stranger,-0.8878517061948532,2.396672578364253,0.2,1.1983362891821265,1.1790000000000007,2
1,67,142,480,1315,1795,stranger,2.004694591189386,2.4292296750362468,0.2,1.2146148375181234,0.6850000000000004,1
1,68,142,480,1315,1795,stranger,1.5213021311006871,1.3375751040186825,0.2,0.6687875520093413,0.7740000000000005,1
1,69,142,480,1315,1795,stranger,-0.5422221676004508,2.427079424990368,0.2,1.213539712495184,1.2269999999999976,2
1,70,142,480,1315,1795,stranger,1.7392791478665894,2.475631857838824,0.2,1.237815928919412,0.4770000000000002,1
1,71,142,480,1315,1795,stranger,2.593356716885398,3.101116471537439,0.2,1.5505582357687195,0.5590000000000003,1
1,72,142,480,1315,1795,stranger,1.2216891962514993,2.635392391284907,0.2,1.3176961956424535,1.0660000000000007,2
1,73,142,480,1315,1795,stranger,1.9675936573245418,1.6315207369766092,0.2,0.8157603684883046,0.3770000000000001,2
1,74,142,480,1315,1795,stranger,3.025268938196641,1.8568509629579864,0.2,0.9284254814789932,0.40900000000000014,1
1,75,142,480,1315,1795,stranger,1.8404015194291148,2.2200949889095547,0.2,1.1100474944547774,0.6080000000000003,1
1,76,142,480,1315,1795,stranger,1.4007032061423743,1.4306031984433538,0.2,0.7153015992216769,0.8990000000000005,1
1,77,142,480,1315,1795,stranger,1.6255789164007712,2.125666823058303,0.2,1.0628334115291516,0.6610000000000004,1
1,78,142,480,1315,1795,stranger,1.3246727598521106,3.340477335605258,0.2,1.670238667802629,1.4839999999999693,1
1,79,142,480,1315,1795,stranger,1.0362557732595403,1.4520460829607793,0.2,0.7260230414803897,0.41300000000000014,1
1,80,142,480,1315,1795,stranger,0.398656643592989,1.8553841855151374,0.2,0.9276920927575687,0.3750000000000001,1
1,81,142,480,1315,1795,stranger,0.07049667388076841,2.8224824270267113,0.2,1.4112412135133556,1.795,0
1,82,142,480,1315,1795,stranger,1.5744045066905827,3.1848314212396605,0.2,1.5924157106198302,1.3099999999999885,1
1,83,142,480,1315,1795,stranger,0.8496254230285154,2.7829306022611107,0.2,1.3914653011305553,1.4039999999999782,1
1,84,142,480,1315,1795,stranger,-0.3102469227187157,3.002796614007612,0.2,1.501398307003806,0.7610000000000003,2
1,85,142,480,1315,1795,stranger,0.3020419444037499,2.766586498374103,0.2,1.3832932491870515,1.795,0
1,86,142,480,1315,1795,stranger,0.8293103448109699,3.0780780061204855,0.2,1.5390390030602428,2.1999999999998905,1
1,87,142,480,1315,1795,stranger,2.4363219116301824,2.228737751788372,0.2,1.114368875894186,0.8090000000000004,1
1,88,142,480,1315,1795,stranger,1.665428630700594,2.831625396707165,0.2,1.4158126983535826,1.0700000000000007,1
1,89,142,480,1315,1795,stranger,2.3512387680939835,2.2187571000742947,0.2,1.1093785500371474,0.4440000000000002,1
1,90,142,480,1315,1795,stranger,2.0953937544753396,2.495110957478098,0.2,1.247555478739049,0.5460000000000003,1
1,91,142,480,1315,1795,stranger,-0.2243376208375385,2.2178241358834225,0.2,1.1089120679417113,1.9519999999999178,1
1,92,142,480,1315,1795,stranger,2.0257355302631685,2.425559669254673,0.2,1.2127798346273364,0.6720000000000004,1
1,93,142,480,1315,1795,stranger,-0.23770609388208763,2.438605683184982,0.2,1.219302841592491,1.0760000000000007,2
1,94,142,480,1315,1795,stranger,0.12850166192791912,2.823956930142002,0.2,1.411978465071001,1.8439999999999297,1
1,95,142,480,1315,1795,stranger,-0.28050306561584537,1.5977501904758213,0.2,0.7988750952379107,0.4620000000000002,2
1,96,142,480,1315,1795,stranger,-0.23806975557356047,2.4276304281115064,0.2,1.2138152140557532,0.4670000000000002,2
1,97,142,480,1315,1795,stranger,1.562629355303009,1.8702238984395776,0.2,0.9351119492197888,0.6230000000000003,1
1,98,142,480,1315,1795,stranger,2.6234387171370015,2.3606647430679626,0.2,1.1803323715339813,0.8090000000000004,1
1,99,142,480,1315,1795,stranger,1.8013086893935046,2.637176273944815,0.2,1.3185881369724075,1.6399999999999522,1
1,100,142,480,1315,1795,stranger,1.5263278183418483,2.9367998784212275,0.2,1.4683999392106137,0.7460000000000004,1
1,1,142,480,1315,1795,self,3.3262887409863033,2.6668881214345497,0.2,1.3334440607172748,0.5350000000000003,1
1,2,142,480,1315,1795,self,4.180950437894353,2.5279691795425183,0.2,1.2639845897712592,0.6450000000000004,1
1,3,142,480,1315,1795,self,3.744582025398635,3.2627669162578656,0.2,1.6313834581289328,0.5070000000000002,1
1,4,142,480,1315,1795,self,5.011555831351715,2.4374105164628523,0.2,1.2187052582314262,0.5000000000000002,1
1,5,142,480,1315,1795,self,5.022817832015059,2.3389959180937527,0.2,1.1694979590468764,0.43100000000000016,1
1,6,142,480,1315,1795,self,4.269957389323301,2.8266560400353393,0.2,1.4133280200176697,0.3800000000000001,1
1,7,142,480,1315,1795,self,5.130008660480466,2.808811151592307,0.2,1.4044055757961535,0.3930000000000001,1
1,8,142,480,1315,1795,self,2.907245892103647,2.1776754554973503,0.2,1.0888377277486752,0.4480000000000002,1
1,9,142,480,1315,1795,self,2.7477142298310353,2.520490513693451,0.2,1.2602452568467255,0.5080000000000002,1
1,10,142,480,1315,1795,self,4.494890154249079,2.495487529570899,0.2,1.2477437647854495,0.43300000000000016,1
1,11,142,480,1315,1795,self,4.228315579546248,2.371552235427745,0.2,1.1857761177138726,0.4800000000000002,1
1,12,142,480,1315,1795,self,3.6732443366154786,3.5248407675978357,0.2,1.7624203837989179,0.5270000000000002,1
1,13,142,480,1315,1795,self,4.272209252192828,1.728854703244917,0.2,0.8644273516224585,0.43900000000000017,1
1,14,142,480,1315,1795,self,6.062689156464026,2.528462595458992,0.2,1.264231297729496,0.4710000000000002,1
1,15,142,480,1315,1795,self,4.25124531024279,3.16192273649566,0.2,1.58096136824783,0.5140000000000002,1
1,16,142,480,1315,1795,self,4.185600872169845,2.487116585780451,0.2,1.2435582928902256,0.3530000000000001,1
1,17,142,480,1315,1795,self,3.9304230312950925,2.1737133564542805,0.2,1.0868566782271403,0.5170000000000002,1
1,18,142,480,1315,1795,self,3.679225653590271,2.47200593644805,0.2,1.236002968224025,0.4710000000000002,1
1,19,142,480,1315,1795,self,3.677721980059338,2.9118253875157123,0.2,1.4559126937578561,0.4830000000000002,1
1,20,142,480,1315,1795,self,2.618060677562206,2.2001698228745337,0.2,1.1000849114372668,0.3760000000000001,1
1,21,142,480,1315,1795,self,2.093220037509219,2.812807029690356,0.2,1.406403514845178,1.7249999999999428,1
1,22,142,480,1315,1795,self,3.9750170934907954,2.351495800373612,0.2,1.175747900186806,0.3930000000000001,1
1,23,142,480,1315,1795,self,2.258067045421944,2.6363889247055323,0.2,1.3181944623527662,0.6140000000000003,1
1,24,142,480,1315,1795,self,4.930640576762646,2.0859980259637774,0.2,1.0429990129818887,0.5710000000000003,1
1,25,142,480,1315,1795,self,5.894383980686748,2.1696036472570426,0.2,1.0848018236285213,0.43900000000000017,1
1,26,142,480,1315,1795,self,3.0394206066823606,2.3596626637031086,0.2,1.1798313318515543,0.8100000000000005,1
1,27,142,480,1315,1795,self,4.522328786637463,2.739342702732141,0.2,1.3696713513660705,0.5870000000000003,1
1,28,142,480,1315,1795,self,1.9984759660442746,2.5035346138961225,0.2,1.2517673069480613,0.8300000000000005,1
1,29,142,480,1315,1795,self,4.319411979576691,1.7052069241374759,0.2,0.8526034620687379,0.32500000000000007,1
1,30,142,480,1315,1795,self,3.369726612545737,2.9498304105415265,0.2,1.4749152052707633,0.4570000000000002,1
1,31,142,480,1315,1795,self,4.413233279435687,2.4174496749951433,0.2,1.2087248374975716,0.4590000000000002,1
1,32,142,480,1315,1795,self,3.564283727247009,2.54397597778326,0.2,1.27198798889163,0.6190000000000003,1
1,33,142,480,1315,1795,self,3.5119187933166445,3.221251988407433,0.2,1.6106259942037164,0.5490000000000003,1
1,34,142,480,1315,1795,self,2.037450132145158,1.8227762572536912,0.2,0.9113881286268456,0.3780000000000001,1
1,35,142,480,1315,1795,self,5.346772695793893,1.3699425217103476,0.2,0.6849712608551738,0.3920000000000001,1
1,36,142,480,1315,1795,self,2.444901365916088,1.493366861926082,0.2,0.746683430963041,0.3390000000000001,1
1,37,142,480,1315,1795,self,2.8482647901515357,2.5492225515232985,0.2,1.2746112757616492,0.7210000000000003,1
1,38,142,480,1315,1795,self,3.637086809620262,2.638655708683523,0.2,1.3193278543417615,0.5410000000000003,1
1,39,142,480,1315,1795,self,4.071953677438698,2.1660282218289235,0.2,1.0830141109144618,0.6230000000000003,1
1,40,142,480,1315,1795,self,3.6562828583741975,2.292271728624943,0.2,1.1461358643124715,0.4550000000000002,1
1,41,142,480,1315,1795,self,3.9023440838022574,2.4813167434811825,0.2,1.2406583717405912,0.6900000000000004,1
1,42,142,480,1315,1795,self,1.66784416951002,3.217690607696504,0.2,1.608845303848252,1.0550000000000006,1
1,43,142,480,1315,1795,self,3.5090486580931195,2.454832017306706,0.2,1.227416008653353,0.6120000000000003,1
1,44,142,480,1315,1795,self,3.7178121104039206,2.0937467292456615,0.2,1.0468733646228308,0.5980000000000003,1
1,45,142,480,1315,1795,self,3.9410077116162685,2.090772302923777,0.2,1.0453861514618885,0.42900000000000016,1
1,46,142,480,1315,1795,self,3.5841457026714916,2.03264812081552,0.2,1.01632406040776,0.5620000000000003,1
1,47,142,480,1315,1795,self,4.436728939103131,3.0997832908713265,0.2,1.5498916454356633,0.44300000000000017,1
1,48,142,480,1315,1795,self,4.252061553650553,1.59234722568773,0.2,0.796173612843865,0.3070000000000001,1
1,49,142,480,1315,1795,self,4.603744422111709,2.312172502559477,0.2,1.1560862512797385,0.2920000000000001,1
1,50,142,480,1315,1795,self,4.786530375932804,1.504460684797593,0.2,0.7522303423987965,0.3630000000000001,1
1,51,142,480,1315,1795,self,4.443914862700438,2.3378735053026327,0.2,1.1689367526513164,0.4580000000000002,1
1,52,142,480,1315,1795,self,2.625659826293058,3.173497937749868,0.2,1.586748968874934,1.1400000000000008,1
1,53,142,480,1315,1795,self,4.127789011344113,2.099618846843231,0.2,1.0498094234216155,0.5320000000000003,1
1,54,142,480,1315,1795,self,2.7754711261755705,2.258501181116023,0.2,1.1292505905580115,0.4670000000000002,1
1,55,142,480,1315,1795,self,4.716107987792914,2.211531207867825,0.2,1.1057656039339125,0.4940000000000002,1
1,56,142,480,1315,1795,self,3.6742831795812387,2.0873243005523197,0.2,1.0436621502761598,0.6770000000000004,1
1,57,142,480,1315,1795,self,5.076451148824614,2.135173080518205,0.2,1.0675865402591025,0.3240000000000001,1
1,58,142,480,1315,1795,self,4.527298020271888,2.4134221086995895,0.2,1.2067110543497948,0.5580000000000003,1
1,59,142,480,1315,1795,self,1.9172699136230724,2.2826858221875463,0.2,1.1413429110937732,0.8750000000000004,1
1,60,142,480,1315,1795,self,3.510741843798857,2.607883547877505,0.2,1.3039417739387524,0.5320000000000003,1
1,61,142,480,1315,1795,self,4.178821512847899,2.3001982221600668,0.2,1.1500991110800334,0.2830000000000001,1
1,62,142,480,1315,1795,self,3.5126654227162692,2.6249302386423787,0.2,1.3124651193211894,0.6820000000000004,1
1,63,142,480,1315,1795,self,2.256447175308913,3.7509203711472545,0.2,1.8754601855736273,1.1910000000000007,1
1,64,142,480,1315,1795,self,3.9264441724720216,2.808874004077425,0.2,1.4044370020387125,0.43800000000000017,1
1,65,142,480,1315,1795,self,2.4220810160942428,1.0966573461248974,0.2,0.5483286730624487,0.3670000000000001,1
1,66,142,480,1315,1795,self,3.7007475251570146,1.7580703193910807,0.2,0.8790351596955404,0.7500000000000004,1
1,67,142,480,1315,1795,self,3.3538594187534025,2.357893727647839,0.2,1.1789468638239196,0.3810000000000001,1
1,68,142,480,1315,1795,self,3.2829971726174425,1.3968739107259451,0.2,0.6984369553629726,0.43900000000000017,1
1,69,142,480,1315,1795,self,5.169416080290619,3.0310915000643943,0.2,1.5155457500321972,0.4710000000000002,1
1,70,142,480,1315,1795,self,2.5465068644278146,2.722101828178465,0.2,1.3610509140892324,0.6180000000000003,1
1,71,142,480,1315,1795,self,4.818716644900639,2.0045276542952224,0.2,1.0022638271476112,0.44300000000000017,1
1,72,142,480,1315,1795,self,3.970336565114696,2.5268903660338657,0.2,1.2634451830169329,0.5330000000000003,1
1,73,142,480,1315,1795,self,2.8833142923617534,2.2810087248956767,0.2,1.1405043624478384,0.3890000000000001,1
1,74,142,480,1315,1795,self,3.975585966824296,2.529189991678997,0.2,1.2645949958394984,0.43000000000000016,1
1,75,142,480,1315,1795,self,5.1996199998149315,2.592992639113213,0.2,1.2964963195566066,0.5570000000000003,1
1,76,142,480,1315,1795,self,3.8296773351059663,2.906311104910662,0.2,1.453155552455331,0.5030000000000002,1
1,77,142,480,1315,1795,self,4.531677163369799,2.4671915012644448,0.2,1.2335957506322224,0.4810000000000002,1
1,78,142,480,1315,1795,self,5.12432912418659,1.943865077199372,0.2,0.971932538599686,0.41400000000000015,1
1,79,142,480,1315,1795,self,4.256591867006829,2.614871070731805,0.2,1.3074355353659024,0.3170000000000001,1
1,80,142,480,1315,1795,self,2.7543271101644216,1.4530678695395318,0.2,0.7265339347697659,0.5190000000000002,1
1,81,142,480,1315,1795,self,4.779353221927403,1.9411040291249724,0.2,0.9705520145624862,0.3750000000000001,1
1,82,142,480,1315,1795,self,4.532534100256194,3.0626068693053483,0.2,1.5313034346526742,0.5430000000000003,1
1,83,142,480,1315,1795,self,3.881437988451882,2.6300299175389905,0.2,1.3150149587694953,1.1520000000000008,1
1,84,142,480,1315,1795,self,5.701209763247492,2.802039135952711,0.2,1.4010195679763555,0.4630000000000002,1
1,85,142,480,1315,1795,self,4.744649760051226,2.1356313199015937,0.2,1.0678156599507969,0.5000000000000002,1
1,86,142,480,1315,1795,self,3.378881117058953,1.8376471811229171,0.2,0.9188235905614586,0.5780000000000003,1
1,87,142,480,1315,1795,self,4.650299536767475,1.398788050948946,0.2,0.699394025474473,0.2840000000000001,1
1,88,142,480,1315,1795,self,4.661950476039358,1.758951349672007,0.2,0.8794756748360035,0.3770000000000001,1
1,89,142,480,1315,1795,self,3.1279363297601135,1.977408354028643,0.2,0.9887041770143215,0.9110000000000005,1
1,90,142,480,1315,1795,self,3.5748778269161767,2.8004689874275197,0.2,1.4002344937137599,1.0040000000000007,1
1,91,142,480,1315,1795,self,3.297192789913366,3.188514198280126,0.2,1.594257099140063,0.4970000000000002,1
1,92,142,480,1315,1795,self,3.7013016554195217,2.430797814608786,0.2,1.215398907304393,0.5810000000000003,1
1,93,142,480,1315,1795,self,4.61396498745945,2.1028441285010957,0.2,1.0514220642505478,0.3330000000000001,1
1,94,142,480,1315,1795,self,6.186395050850128,2.5462160080687473,0.2,1.2731080040343736,0.3470000000000001,1
1,95,142,480,1315,1795,self,4.720524904655145,2.223536183638129,0.2,1.1117680918190644,0.40700000000000014,1
1,96,142,480,1315,1795,self,2.1804242864234604,2.000927664798956,0.2,1.000463832399478,0.44000000000000017,1
1,97,142,480,1315,1795,self,3.759848641291469,2.5907769479937017,0.2,1.2953884739968509,0.5510000000000003,1
1,98,142,480,1315,1795,self,3.1051164888317975,2.591928570859954,0.2,1.295964285429977,0.6020000000000003,1
1,99,142,480,1315,1795,self,2.8486987080225767,1.4245714006392334,0.2,0.7122857003196167,0.3670000000000001,1
1,100,142,480,1315,1795,self,3.9219393408719347,2.633992658693715,0.2,1.3169963293468574,0.41500000000000015,1
2,1,34,543,788,1331,stranger,1.0411282450357282,2.143484493009599,0.2,1.0717422465047994,0.6080000000000003,1
2,2,34,543,788,1331,stranger,0.5689514995818781,1.6553953010210722,0.2,0.8276976505105361,0.9540000000000006,2
2,3,34,543,788,1331,stranger,2.0032309707872535,2.9770854706135066,0.2,1.4885427353067533,1.1880000000000008,1
2,4,34,543,788,1331,stranger,1.087828558085471,1.5878642965538325,0.2,0.7939321482769163,0.7750000000000004,1
2,5,34,543,788,1331,stranger,0.031730934071930283,2.1335070680431714,0.2,1.0667535340215857,0.6540000000000004,1
2,6,34,543,788,1331,stranger,1.0781228317500218,2.2951322302467285,0.2,1.1475661151233643,0.7450000000000003,1
2,7,34,543,788,1331,stranger,-0.8529159630189522,1.697925345330041,0.2,0.8489626726650205,1.0260000000000007,2
2,8,34,543,788,1331,stranger,1.4199509669078063,1.8037187277231093,0.2,0.9018593638615546,1.0900000000000007,1
2,9,34,543,788,1331,stranger,1.1856502524798649,2.094435329333185,0.2,1.0472176646665925,0.8740000000000006,1
2,10,34,543,788,1331,stranger,-0.8457877445724946,1.987767581797431,0.2,0.9938837908987155,1.2159999999999989,2
2,11,34,543,788,1331,stranger,-0.32783239049891777,2.3307364293085806,0.2,1.1653682146542903,1.540999999999963,2
2,12,34,543,788,1331,stranger,1.3785424107513704,2.3398006091595547,0.2,1.1699003045797773,0.5120000000000002,1
2,13,34,543,788,1331,stranger,1.8063565484231292,1.4861057484102482,0.2,0.7430528742051241,0.43200000000000016,1
2,14,34,543,788,1331,stranger,-0.5634469669158368,1.661242097576329,0.2,0.8306210487881645,0.4530000000000002,2
2,15,34,543,788,1331,stranger,2.967547953633651,2.868611870299853,0.2,1.4343059351499265,0.5140000000000002,1
2,16,34,543,788,1331,stranger,-1.735859411295851,2.481303247328204,0.2,1.240651623664102,0.6850000000000004,2
2,17,34,543,788,1331,stranger,-0.2287044500237727,2.754231379299311,0.2,1.3771156896496555,1.331,0
2,18,34,543,788,1331,stranger,1.0882917955265228,2.433492551145461,0.2,1.2167462755727305,0.6470000000000004,1
2,19,34,543,788,1331,stranger,1.0625935036728171,1.9842582600920935,0.2,0.9921291300460467,0.4700000000000002,1
2,20,34,543,788,1331,stranger,1.1108831982145695,2.2793830817308196,0.2,1.1396915408654098,1.0760000000000007,1
2,21,34,543,788,1331,stranger,0.25399969791509547,2.6579983555279134,0.2,1.3289991777639567,1.649999999999951,1
2,22,34,543,788,1331,stranger,1.3402064510793479,1.939923938891604,0.2,0.969961969445802,0.7860000000000005,1
2,23,34,543,788,1331,stranger,0.743399300590488,2.839141621329012,0.2,1.419570810664506,1.331,0
2,24,34,543,788,1331,stranger,1.1818508466056916,1.87741281893392,0.2,0.93870640946696,0.4850000000000002,1
2,25,34,543,788,1331,stranger,-0.7223205232123109,2.5483352551560583,0.2,1.2741676275780291,0.7410000000000003,2
2,26,34,543,788,1331,stranger,0.8902305764340496,2.5711359221044523,0.2,1.2855679610522261,1.4649999999999714,1
2,27,34,543,788,1331,stranger,2.527831584496232,2.8353570326588957,0.2,1.4176785163294479,1.2629999999999937,1
2,28,34,543,788,1331,stranger,2.4513840819451356,1.669704880249101,0.2,0.8348524401245505,0.8460000000000005,1
2,29,34,543,788,1331,stranger,1.4214402266771375,2.47114945435884,0.2,1.23557472717942,0.9870000000000005,1
2,30,34,543,788,1331,stranger,0.9088392162309233,1.7041436081549652,0.2,0.8520718040774826,0.7040000000000004,2
2,31,34,543,788,1331,stranger,1.521021524266538,2.3509754228797783,0.2,1.1754877114398892,0.8740000000000006,1
2,32,34,543,788,1331,stranger,0.9047784155157093,1.987319270284625,0.2,0.9936596351423125,1.4549999999999725,1
2,33,34,543,788,1331,stranger,0.531320749273579,2.237980243068131,0.2,1.1189901215340654,0.7930000000000004,1
2,34,34,543,788,1331,stranger,1.9473740373503643,2.8001010963850708,0.2,1.4000505481925354,1.0060000000000007,1
2,35,34,543,788,1331,stranger,1.6342853964375212,2.4522973346774948,0.2,1.2261486673387474,0.41400000000000015,1
2,36,34,543,788,1331,stranger,1.4077031443882282,1.6825356088694572,0.2,0.8412678044347286,0.5850000000000003,1
2,37,34,543,788,1331,stranger,0.481931915935472,1.9127014818721992,0.2,0.9563507409360996,0.40200000000000014,1
2,38,34,543,788,1331,stranger,2.6297709444049215,1.8870244144658597,0.2,0.9435122072329298,0.2790000000000001,1
2,39,34,543,788,1331,stranger,-0.60876023210147,2.7113992381106207,0.2,1.3556996190553103,1.2040000000000002,2
2,40,34,543,788,1331,stranger,0.7957450882897943,2.807972408409947,0.2,1.4039862042049736,0.8930000000000005,1
2,41,34,543,788,1331,stranger,-0.059718404533354086,2.0909945653395785,0.2,1.0454972826697893,0.6090000000000003,2
