subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
1,29,142,480,1315,1795,stranger,0.12859467876796382,2.384161796794985,0.2,1.1920808983974924,1.795,0
1,30,142,480,1315,1795,stranger,1.1175927489720705,2.673919504429644,0.2,1.336959752214822,0.8250000000000004,1
1,1,142,480,1315,1795,self,2.6665378855453286,2.545435437924014,0.2,1.272717718962007,1.2189999999999985,1
1,2,142,480,1315,1795,self,4.92958969892551,2.0470045625430853,0.2,1.0235022812715426,0.32600000000000007,1
1,3,142,480,1315,1795,self,2.741623930132139,2.569904670004422,0.2,1.284952335002211,0.7510000000000003,1
1,4,142,480,1315,1795,self,4.295929494077794,2.3329784198935752,0.2,1.1664892099467876,0.4440000000000002,1
1,5,142,480,1315,1795,self,3.6593249446409266,2.2601919151835075,0.2,1.1300959575917537,0.5760000000000003,1
1,6,142,480,1315,1795,self,4.433728889917845,1.9699287250420359,0.2,0.9849643625210179,0.2930000000000001,1
1,7,142,480,1315,1795,self,2.3720294436150295,2.8526941794795255,0.2,1.4263470897397628,0.6840000000000004,1
1,8,142,480,1315,1795,self,1.9527167995710735,2.1139673355582516,0.2,1.0569836677791258,1.2089999999999996,1
1,9,142,480,1315,1795,self,5.460242843748562,1.9337301503761761,0.2,0.9668650751880881,0.42100000000000015,1
1,10,142,480,1315,1795,self,2.583055385756539,2.3516664111143544,0.2,1.1758332055571772,0.5090000000000002,1
1,11,142,480,1315,1795,self,3.607520477908569,1.6117780029908353,0.2,0.8058890014954176,0.5920000000000003,1
1,12,142,480,1315,1795,self,3.402450499661756,2.4558677370195596,0.2,1.2279338685097798,0.41500000000000015,1
1,13,142,480,1315,1795,self,4.4545529485662705,2.3716377494787966,0.2,1.1858188747393983,0.3910000000000001,1
1,14,142,480,1315,1795,self,3.552933802876511,2.154080003027713,0.2,1.0770400015138566,0.4920000000000002,1
1,15,142,480,1315,1795,self,4.364376120163767,2.6233155732079294,0.2,1.3116577866039647,0.5910000000000003,1
1,16,142,480,1315,1795,self,3.945376051518684,2.822465350875793,0.2,1.4112326754378965,0.6410000000000003,1
1,17,142,480,1315,1795,self,5.078541839196384,2.4045593161548675,0.2,1.2022796580774338,0.42200000000000015,1
1,18,142,480,1315,1795,self,4.255122694147496,2.4237183982861463,0.2,1.2118591991430732,0.6430000000000003,1
1,19,142,480,1315,1795,self,4.3634725657088085,2.1713992097998625,0.2,1.0856996048999312,0.5740000000000003,1
1,20,142,480,1315,1795,self,3.8266961964565507,2.898868122362785,0.2,1.4494340611813925,0.5090000000000002,1
1,21,142,480,1315,1795,self,3.620811139259766,2.0785480940054404,0.2,1.0392740470027202,0.5070000000000002,1
1,22,142,480,1315,1795,self,3.4046235847729074,1.9356083689652657,0.2,0.9678041844826328,0.5180000000000002,1
1,23,142,480,1315,1795,self,1.9883293521754062,2.4092149514857204,0.2,1.2046074757428602,0.9620000000000006,1
1,24,142,480,1315,1795,self,6.162438947332571,2.1781408568030862,0.2,1.0890704284015431,0.5090000000000002,1
1,25,142,480,1315,1795,self,3.136879529569015,2.7188310607299395,0.2,1.3594155303649698,0.44300000000000017,1
1,26,142,480,1315,1795,self,2.809752533636527,2.026051002987818,0.2,1.013025501493909,0.5280000000000002,1
1,27,142,480,1315,1795,self,3.8889367432004884,2.4907766380772802,0.2,1.2453883190386401,0.40100000000000013,1
1,28,142,480,1315,1795,self,4.11089274500927,3.101573113690093,0.2,1.5507865568450465,0.5240000000000002,1
1,29,142,480,1315,1795,self,3.5967387764795826,2.2207312497815157,0.2,1.1103656248907579,0.42100000000000015,1
1,30,142,480,1315,1795,self,3.8261220821056656,2.969342071055329,0.2,1.4846710355276644,0.6280000000000003,1
2,1,50,551,661,1212,stranger,2.629340714553316,2.4452893129052664,0.2,1.2226446564526332,0.5530000000000003,1
2,2,50,551,661,1212,stranger,1.0881016562690222,2.9046103007137565,0.2,1.4523051503568782,0.7100000000000004,1
2,3,50,551,661,1212,stranger,0.36989546498306347,2.009582298131354,0.2,1.004791149065677,1.212,0
2,4,50,551,661,1212,stranger,0.12789732603466308,2.1819390706294874,0.2,1.0909695353147437,1.1010000000000006,1
2,5,50,551,661,1212,stranger,1.3188175334572139,2.6965215631403434,0.2,1.3482607815701717,1.6449999999999516,1
2,6,50,551,661,1212,stranger,0.13356073862773465,2.3822191152578034,0.2,1.1911095576289017,0.9670000000000005,1
2,7,50,551,661,1212,stranger,1.3888049279537262,2.8146111993387515,0.2,1.4073055996693757,0.6120000000000003,1
2,8,50,551,661,1212,stranger,-0.5886844055344804,2.569485579820948,0.2,1.284742789910474,1.212,0
2,9,50,551,661,1212,stranger,-0.7461917522071615,2.818616229922871,0.2,1.4093081149614355,0.8340000000000005,2
2,10,50,551,661,1212,stranger,-0.08362724378767883,3.0072420659723287,0.2,1.5036210329861643,0.6610000000000004,1
2,11,50,551,661,1212,stranger,0.8119146833487633,2.45841813835413,0.2,1.229209069177065,0.7830000000000004,1
2,12,50,551,661,1212,stranger,1.555501211857526,2.2698903248464166,0.2,1.1349451624232083,1.0930000000000006,1
2,13,50,551,661,1212,stranger,1.130221201583532,1.874663931695765,0.2,0.9373319658478825,1.212,0
2,14,50,551,661,1212,stranger,0.557483103852802,2.9611279156899166,0.2,1.4805639578449583,1.212,0
2,15,50,551,661,1212,stranger,1.498178137133344,2.136217977593052,0.2,1.068108988796526,1.2709999999999928,1
2,16,50,551,661,1212,stranger,1.7316679378140947,2.6455412616779075,0.2,1.3227706308389537,0.7200000000000004,1
2,17,50,551,661,1212,stranger,2.6831632182186222,2.0855231458612824,0.2,1.0427615729306412,0.7530000000000003,1
2,18,50,551,661,1212,stranger,2.0616851754165264,2.777679609079708,0.2,1.388839804539854,0.6080000000000003,1
2,19,50,551,661,1212,stranger,-0.049781938859120745,2.4990185344305855,0.2,1.2495092672152928,1.7439999999999407,2
2,20,50,551,661,1212,stranger,0.8949510828283782,2.8210851406781625,0.2,1.4105425703390813,0.4840000000000002,2
2,21,50,551,661,1212,stranger,1.8673626856279757,2.1950728021318917,0.2,1.0975364010659459,0.6980000000000004,1
2,22,50,551,661,1212,stranger,0.1928077146727204,2.854804573263415,0.2,1.4274022866317075,1.2129999999999992,1
2,23,50,551,661,1212,stranger,0.23131413238861287,2.5956513888236663,0.2,1.2978256944118332,1.9109999999999223,2
2,24,50,551,661,1212,stranger,2.321424630080626,2.3001748579960744,0.2,1.1500874289980372,0.6060000000000003,1
2,25,50,551,661,1212,stranger,0.21320198535101442,1.6878779811889775,0.2,0.8439389905944887,0.8710000000000004,2
2,26,50,551,661,1212,stranger,1.398952275061732,1.9927464068460892,0.2,0.9963732034230446,0.5900000000000003,1
2,27,50,551,661,1212,stranger,1.4442793878506457,2.4209993418168683,0.2,1.2104996709084341,1.0020000000000007,1
2,28,50,551,661,1212,stranger,1.2618243314806716,2.519141482098522,0.2,1.259570741049261,1.5349999999999637,1
2,29,50,551,661,1212,stranger,-0.8869909122131197,3.198498435306914,0.2,1.599249217653457,1.369999999999982,2
2,30,50,551,661,1212,stranger,-0.6631022346409359,1.7826430398010875,0.2,0.8913215199005438,0.5630000000000003,1
2,1,50,551,661,1212,self,4.240449894751277,2.3929307847787635,0.2,1.1964653923893818,0.43600000000000017,1
2,2,50,551,661,1212,self,3.7941868757767185,2.517974531846162,0.2,1.258987265923081,0.6580000000000004,1
2,3,50,551,661,1212,self,5.426342838412098,1.7380693940044907,0.2,0.8690346970022453,0.5410000000000003,1
2,4,50,551,661,1212,self,3.574489079022564,2.2120725791247877,0.2,1.1060362895623939,1.0400000000000007,1
2,5,50,551,661,1212,self,3.349933624411509,2.1604943647322035,0.2,1.0802471823661017,0.3330000000000001,1
2,6,50,551,661,1212,self,1.7471541217679447,2.0878211714964454,0.2,1.0439105857482227,0.9260000000000006,1
2,7,50,551,661,1212,self,2.7754757157852934,2.4454990765646953,0.2,1.2227495382823477,0.5860000000000003,1
2,8,50,551,661,1212,self,2.6116078572224195,2.9834370655572435,0.2,1.4917185327786218,0.6650000000000004,1
2,9,50,551,661,1212,self,5.320249509004481,1.8569851870622216,0.2,0.9284925935311108,0.42400000000000015,1
2,10,50,551,661,1212,self,4.34826185189328,1.901275344606035,0.2,0.9506376723030175,0.3910000000000001,1
2,11,50,551,661,1212,self,3.5291455494575743,1.9995635940800756,0.2,0.9997817970400378,0.5030000000000002,1
2,12,50,551,661,1212,self,4.208110744263578,1.636935256760198,0.2,0.818467628380099,0.3520000000000001,1
2,13,50,551,661,1212,self,4.32903901318024,2.227140520390241,0.2,1.1135702601951205,0.3730000000000001,1
2,14,50,551,661,1212,self,2.9690358299797635,2.507850648701367,0.2,1.2539253243506836,0.3650000000000001,1
2,15,50,551,661,1212,self,2.580777781862527,2.8170685068238903,0.2,1.4085342534119452,0.7140000000000004,1
2,16,50,551,661,1212,self,2.376577719793386,2.0453100570983587,0.2,1.0226550285491793,0.8830000000000005,1
2,17,50,551,661,1212,self,4.241803234989828,3.295626005130945,0.2,1.6478130025654725,0.5630000000000003,1
2,18,50,551,661,1212,self,4.636442816245972,2.2660629395667606,0.2,1.1330314697833803,0.5570000000000003,1
2,19,50,551,661,1212,self,3.3698923634304054,2.315248671251145,0.2,1.1576243356255724,0.3620000000000001,1
2,20,50,551,661,1212,self,2.2549324727990507,2.466376667912207,0.2,1.2331883339561036,0.6930000000000004,1
2,21,50,551,661,1212,self,3.9408905211443104,0.5036165145150271,0.2,0.25180825725751355,0.41000000000000014,1
2,22,50,551,661,1212,self,3.2648833731524913,2.126151400991116,0.2,1.063075700495558,0.4870000000000002,1
2,23,50,551,661,1212,self,4.34778527850462,1.9335411797563526,0.2,0.9667705898781763,0.2690000000000001,1
2,24,50,551,661,1212,self,2.1886640620685704,2.570593157352668,0.2,1.285296578676334,0.6640000000000004,1
2,25,50,551,661,1212,self,4.706918734576385,2.0918123704612532,0.2,1.0459061852306266,0.6580000000000004,1
2,26,50,551,661,1212,self,2.8675491567201865,3.1909085990102253,0.2,1.5954542995051126,0.4470000000000002,1
2,27,50,551,661,1212,self,4.535972117398087,2.2153424962353787,0.2,1.1076712481176894,0.7740000000000005,1
2,28,50,551,661,1212,self,4.835332444973915,1.2693102607848479,0.2,0.6346551303924239,0.4630000000000002,1
2,29,50,551,661,1212,self,4.2594697329389515,2.6748820925589607,0.2,1.3374410462794804,0.43600000000000017,1
2,30,50,551,661,1212,self,3.4030099041990343,2.294065872285882,0.2,1.147032936142941,0.3390000000000001,1
3,1,94,109,532,641,stranger,0.6143178269088531,1.8965632883119194,0.2,0.9482816441559597,0.8750000000000004,2
3,2,94,109,532,641,stranger,-0.012411258786144685,1.5105657811882272,0.2,0.7552828905941136,0.4850000000000002,1
3,3,94,109,532,641,stranger,-0.12353697352798987,1.8579684204038973,0.2,0.9289842102019487,0.6300000000000003,1
3,4,94,109,532,641,stranger,1.5448779856997283,2.2258461282687376,0.2,1.1129230641343688,0.7420000000000004,1
3,5,94,109,532,641,stranger,-1.6600872320666409,0.7374629533972187,0.2,0.36873147669860934,0.2980000000000001,2
3,6,94,109,532,641,stranger,2.8850374449879173,1.7833993132334873,0.2,0.8916996566167437,0.7890000000000004,1
3,7,94,109,532,641,stranger,-0.058353113782228516,1.0007491846466945,0.2,0.5003745923233472,0.4710000000000002,2
3,8,94,109,532,641,stranger,0.8840465725627414,1.7589274841204439,0.2,0.8794637420602219,0.6860000000000004,1
3,9,94,109,532,641,stranger,0.5992909051492832,1.9482549879690394,0.2,0.9741274939845197,0.5570000000000003,2
3,10,94,109,532,641,stranger,-0.08050617445154584,2.9218082650236177,0.2,1.4609041325118088,1.487999999999969,1
3,11,94,109,532,641,stranger,0.4423987436432384,1.767470383773882,0.2,0.883735191886941,0.7190000000000003,2
3,12,94,109,532,641,stranger,-0.5915144764238162,1.1930512083358344,0.2,0.5965256041679172,0.6250000000000003,2
3,13,94,109,532,641,stranger,-0.41188173497187397,2.0272752674822105,0.2,1.0136376337411053,0.4650000000000002,1
3,14,94,109,532,641,stranger,0.9688835011851917,1.4856812364466163,0.2,0.7428406182233082,0.4640000000000002,1
3,15,94,109,532,641,stranger,1.3702755745705855,2.637599856241708,0.2,1.318799928120854,0.7870000000000004,1
3,16,94,109,532,641,stranger,-0.20454458389209673,0.6034070320885858,0.2,0.3017035160442929,0.2950000000000001,1
3,17,94,109,532,641,stranger,0.4284374919811817,2.171656826073167,0.2,1.0858284130365834,1.6339999999999528,1
3,18,94,109,532,641,stranger,1.1214440249634863,0.9732466012263756,0.2,0.4866233006131878,0.5610000000000003,2
3,19,94,109,532,641,stranger,-0.07912949694315674,2.386479735008753,0.2,1.1932398675043765,0.7710000000000004,1
3,20,94,109,532,641,stranger,2.1077617610016777,1.5284205023597894,0.2,0.7642102511798947,0.4990000000000002,1
3,21,94,109,532,641,stranger,0.26916441237315614,1.4632710176316213,0.2,0.7316355088158106,1.2709999999999928,1
3,22,94,109,532,641,stranger,0.693709122504091,2.027706083371902,0.2,1.013853041685951,1.2249999999999979,1
3,23,94,109,532,641,stranger,-1.1912075281914505,1.328845333497057,0.2,0.6644226667485285,0.7340000000000004,2
3,24,94,109,532,641,stranger,0.6601506327782929,0.8408993324299232,0.2,0.4204496662149616,0.41500000000000015,1
3,25,94,109,532,641,stranger,0.34624206425224097,1.6476477698873426,0.2,0.8238238849436713,0.8730000000000004,2
3,26,94,109,532,641,stranger,0.8627324130738994,1.7800765803832532,0.2,0.8900382901916266,1.2189999999999985,1
3,27,94,109,532,641,stranger,0.6467747229136264,1.382259249647381,0.2,0.6911296248236904,0.9240000000000006,1
3,28,94,109,532,641,stranger,-0.48425496018756753,1.84702929921038,0.2,0.92351464960519,1.912999999999922,2
3,29,94,109,532,641,stranger,0.2820312445971564,1.3667636693118337,0.2,0.6833818346559168,0.3870000000000001,1
3,30,94,109,532,641,stranger,0.8088047716067257,1.839349730286765,0.2,0.9196748651433825,0.5570000000000003,1
3,1,94,109,532,641,self,1.356320098517989,0.7867050356023323,0.2,0.39335251780116615,0.6030000000000003,1
3,2,94,109,532,641,self,0.6942489933187967,2.181349332651029,0.2,1.0906746663255145,0.7680000000000005,1
3,3,94,109,532,641,self,1.5512796602472367,1.4144082413856132,0.2,0.7072041206928066,0.5430000000000003,2
3,4,94,109,532,641,self,1.0975210032864504,2.823700955399106,0.2,1.411850477699553,0.7320000000000004,1
3,5,94,109,532,641,self,1.553700728333744,2.0990010695801637,0.2,1.0495005347900819,1.1650000000000007,1
3,6,94,109,532,641,self,2.1738497508774177,1.64556480400454,0.2,0.82278240200227,0.5980000000000003,1
3,7,94,109,532,641,self,1.8107194203913277,1.9581662202926235,0.2,0.9790831101463118,0.6300000000000003,1
3,8,94,109,532,641,self,3.3699092358413614,2.247346317177697,0.2,1.1236731585888484,0.4890000000000002,1
3,9,94,109,532,641,self,0.7122421241024119,1.820697260463807,0.2,0.9103486302319035,0.5200000000000002,2
3,10,94,109,532,641,self,2.425071541499843,2.3572189164562176,0.2,1.1786094582281088,0.8550000000000004,1
3,11,94,109,532,641,self,2.4733921109363437,1.1615947725661853,0.2,0.5807973862830926,0.2940000000000001,1
3,12,94,109,532,641,self,1.4474397046398488,1.9483968903252415,0.2,0.9741984451626208,1.5839999999999583,1
3,13,94,109,532,641,self,2.8671691415900495,1.6892237378655377,0.2,0.8446118689327689,0.5800000000000003,1
3,14,94,109,532,641,self,4.008273186292598,1.9550805090369274,0.2,0.9775402545184637,0.4940000000000002,1
3,15,94,109,532,641,self,3.599273927768249,0.9131152904297601,0.2,0.45655764521488007,0.40100000000000013,1
3,16,94,109,532,641,self,3.2825130240620357,1.209297313605704,0.2,0.604648656802852,0.3330000000000001,1
3,17,94,109,532,641,self,3.1736496487627477,1.8478885389275335,0.2,0.9239442694637667,0.8240000000000005,1
3,18,94,109,532,641,self,4.767674636130846,1.6507204995349747,0.2,0.8253602497674873,0.3440000000000001,1
3,19,94,109,532,641,self,1.4994451553456596,0.9791411154614316,0.2,0.4895705577307158,0.3680000000000001,1
3,20,94,109,532,641,self,2.0502089596986193,0.949443534667923,0.2,0.4747217673339615,0.5270000000000002,1
3,21,94,109,532,641,self,2.5506983242290424,1.3695394647136545,0.2,0.6847697323568273,0.2920000000000001,1
3,22,94,109,532,641,self,1.510201424912988,1.6147491639383063,0.2,0.8073745819691531,1.0310000000000006,1
3,23,94,109,532,641,self,2.0193515676057627,1.6570397026209556,0.2,0.8285198513104778,0.4490000000000002,1
3,24,94,109,532,641,self,1.4464867617704116,1.7093103693559035,0.2,0.8546551846779518,0.9520000000000006,1
3,25,94,109,532,641,self,2.8479493235485913,1.2933469231005523,0.2,0.6466734615502762,0.6060000000000003,1
3,26,94,109,532,641,self,3.6852552677194397,1.7710094040191116,0.2,0.8855047020095558,0.6250000000000003,1
3,27,94,109,532,641,self,1.2713557850548929,1.7528063705463446,0.2,0.8764031852731723,0.41600000000000015,1
3,28,94,109,532,641,self,2.5963439150179255,1.799988466455145,0.2,0.8999942332275725,0.5640000000000003,1
3,29,94,109,532,641,self,2.734602927904608,1.4369972066003667,0.2,0.7184986033001833,0.3700000000000001,1
3,30,94,109,532,641,self,3.0104780070130426,1.6531742445394877,0.2,0.8265871222697438,0.42800000000000016,1
4,1,66,57,1310,1367,stranger,0.23211688757739468,2.4580736941910546,0.2,1.2290368470955273,0.5610000000000003,1
4,2,66,57,1310,1367,stranger,1.8166783942703943,1.882833849137378,0.2,0.941416924568689,0.6060000000000003,1
4,3,66,57,1310,1367,stranger,-0.7885030760768632,2.5235293855994567,0.2,1.2617646927997284,0.6960000000000004,2
4,4,66,57,1310,1367,stranger,2.6970788317465875,1.658168119620465,0.2,0.8290840598102325,0.5420000000000003,1
4,5,66,57,1310,1367,stranger,-1.5640503358199793,2.915775948516524,0.2,1.457887974258262,1.0950000000000006,2
4,6,66,57,1310,1367,stranger,0.3202572023525167,2.939432214765593,0.2,1.4697161073827965,1.367,0
4,7,66,57,1310,1367,stranger,1.870368182272149,2.590103716985364,0.2,1.295051858492682,0.42200000000000015,1
4,8,66,57,1310,1367,stranger,-0.3768441740821288,2.362370427310634,0.2,1.181185213655317,1.1220000000000008,2
4,9,66,57,1310,1367,stranger,2.2440741140214477,2.2931596158511667,0.2,1.1465798079255833,0.6210000000000003,1
4,10,66,57,1310,1367,stranger,0.9603943611892611,2.6455522439907266,0.2,1.3227761219953633,1.7549999999999395,1
4,11,66,57,1310,1367,stranger,0.9176832385992768,2.0398311159390774,0.2,1.0199155579695387,0.7670000000000003,1
4,12,66,57,1310,1367,stranger,0.5101868092799527,2.584952451782789,0.2,1.2924762258913944,1.3119999999999883,1
4,13,66,57,1310,1367,stranger,-0.2647272530104636,1.9149091905457007,0.2,0.9574545952728504,0.4520000000000002,2
4,14,66,57,1310,1367,stranger,-1.543569234046143,2.525670352408455,0.2,1.2628351762042276,1.686999999999947,2
4,15,66,57,1310,1367,stranger,3.2776990479530665,2.2489000331706595,0.2,1.1244500165853297,0.32600000000000007,1
4,16,66,57,1310,1367,stranger,-0.5070950553104429,2.817130739927384,0.2,1.408565369963692,0.5430000000000003,2
4,17,66,57,1310,1367,stranger,0.2723795918847871,2.6618458435784684,0.2,1.3309229217892342,1.2539999999999947,2
4,18,66,57,1310,1367,stranger,0.7150022257864674,1.2830395040443137,0.2,0.6415197520221568,1.1970000000000007,1
4,19,66,57,1310,1367,stranger,-0.01817868684970131,2.7488884563483653,0.2,1.3744442281741827,0.7230000000000003,2
4,20,66,57,1310,1367,stranger,-1.3373122017541994,2.3213454425452174,0.2,1.1606727212726087,0.8430000000000004,2
4,21,66,57,1310,1367,stranger,1.7043402252201023,2.479390050406636,0.2,1.239695025203318,1.231999999999997,1
4,22,66,57,1310,1367,stranger,2.3809306213954446,1.6990115784701354,0.2,0.8495057892350677,0.32600000000000007,1
4,23,66,57,1310,1367,stranger,0.4894293911970542,1.7633033605217125,0.2,0.8816516802608563,0.5880000000000003,1
4,24,66,57,1310,1367,stranger,0.4094620827168047,3.154064409514306,0.2,1.577032204757153,1.5719999999999597,1
4,25,66,57,1310,1367,stranger,2.8628990834250394,2.433522265967824,0.2,1.216761132983912,0.4960000000000002,1
4,26,66,57,1310,1367,stranger,0.13545182420636154,3.160959713339778,0.2,1.580479856669889,1.358999999999983,1
4,27,66,57,1310,1367,stranger,0.9972073980756347,3.205996104758529,0.2,1.6029980523792644,2.0709999999999047,1
4,28,66,57,1310,1367,stranger,1.2532231959835065,1.3371924745928043,0.2,0.6685962372964022,0.2870000000000001,1
4,29,66,57,1310,1367,stranger,2.7213923653974343,2.6753325466605062,0.2,1.3376662733302531,0.6120000000000003,1
4,30,66,57,1310,1367,stranger,-0.37773815132790567,2.4901831443056293,0.2,1.2450915721528146,1.367,0
4,1,66,57,1310,1367,self,1.213204908095058,2.4293813273671376,0.2,1.2146906636835688,0.6250000000000003,1
4,2,66,57,1310,1367,self,3.8331308226736174,3.302052328437017,0.2,1.6510261642185085,1.1110000000000007,1
4,3,66,57,1310,1367,self,2.309659452888332,2.919444898582753,0.2,1.4597224492913765,0.7530000000000003,1
4,4,66,57,1310,1367,self,1.020029435227992,3.238890595541217,0.2,1.6194452977706084,0.6850000000000004,1
4,5,66,57,1310,1367,self,1.5934328008859704,2.289455157411172,0.2,1.144727578705586,0.3510000000000001,1
4,6,66,57,1310,1367,self,2.150459223483283,2.209994717762647,0.2,1.1049973588813236,0.7260000000000004,1
4,7,66,57,1310,1367,self,0.823147235986859,1.6835997626588792,0.2,0.8417998813294396,0.2910000000000001,1
4,8,66,57,1310,1367,self,0.1270596415564731,2.452716128302534,0.2,1.226358064151267,1.0000000000000007,1
4,9,66,57,1310,1367,self,1.2934921736443732,2.74202388293808,0.2,1.37101194146904,0.7480000000000004,1
4,10,66,57,1310,1367,self,2.9304127842818986,2.596383946985436,0.2,1.298191973492718,0.42500000000000016,1
4,11,66,57,1310,1367,self,2.566823326599807,2.3277670160170487,0.2,1.1638835080085244,0.41100000000000014,1
4,12,66,57,1310,1367,self,0.20280565474841628,2.282988698051217,0.2,1.1414943490256084,0.4650000000000002,1
4,13,66,57,1310,1367,self,2.350519340358887,2.5540838362600016,0.2,1.2770419181300008,0.5480000000000003,1
4,14,66,57,1310,1367,self,0.7560392264772539,2.8234698621006626,0.2,1.4117349310503313,1.704999999999945,1
4,15,66,57,1310,1367,self,0.8229287665018483,1.7258618165718325,0.2,0.8629309082859162,0.43900000000000017,1
4,16,66,57,1310,1367,self,0.9127916515637119,3.4589400511981006,0.2,1.7294700255990503,0.6230000000000003,1
4,17,66,57,1310,1367,self,0.42697331617084755,2.18757670629202,0.2,1.09378835314601,1.3719999999999817,1
4,18,66,57,1310,1367,self,0.7180221037159737,2.0254224481546466,0.2,1.0127112240773233,1.1180000000000008,1
4,19,66,57,1310,1367,self,0.592490810316031,3.255328106485268,0.2,1.627664053242634,0.9200000000000006,1
4,20,66,57,1310,1367,self,0.6391581821618639,2.6801796167546073,0.2,1.3400898083773036,0.4730000000000002,1
4,21,66,57,1310,1367,self,0.3748632385376429,2.6576554589579944,0.2,1.3288277294789972,1.4519999999999729,2
4,22,66,57,1310,1367,self,1.366462398629744,2.406106357783316,0.2,1.203053178891658,1.2529999999999948,1
4,23,66,57,1310,1367,self,2.2196497884353725,1.939359022544059,0.2,0.9696795112720294,0.4590000000000002,1
4,24,66,57,1310,1367,self,0.47983310966652826,2.7449320041332648,0.2,1.3724660020666324,0.6060000000000003,1
4,25,66,57,1310,1367,self,0.4629211756031075,3.3089428273905175,0.2,1.6544714136952587,1.367,0
4,26,66,57,1310,1367,self,0.05873539391682692,2.695562574207875,0.2,1.3477812871039374,0.7830000000000004,2
4,27,66,57,1310,1367,self,1.0664978077214786,3.148780125559756,0.2,1.574390062779878,1.804999999999934,1
4,28,66,57,1310,1367,self,0.5879707062116831,3.113760121651457,0.2,1.5568800608257285,1.3659999999999823,1
4,29,66,57,1310,1367,self,2.3950573293334045,2.478880386429693,0.2,1.2394401932148464,0.9510000000000005,1
4,30,66,57,1310,1367,self,2.441102357440479,2.5058580578105976,0.2,1.2529290289052988,0.5410000000000003,1
5,1,97,93,1019,1112,stranger,-0.9162317466098794,2.974415564916334,0.2,1.487207782458167,1.0680000000000007,1
5,2,97,93,1019,1112,stranger,-0.411311144489624,1.9766305538274924,0.2,0.9883152769137462,0.8850000000000005,1
5,3,97,93,1019,1112,stranger,-0.0697318621186862,2.1606337506444695,0.2,1.0803168753222347,0.39800000000000013,2
