subj_idx,condition,z_level,z_subj,stimulus,rt,response_raw,choice
0,neutral,0.5,0.5066141298908036,1,0.4957423076987167,1,1
0,neutral,0.5,0.5066141298908036,1,0.29074230769864823,1,1
0,neutral,0.5,0.5066141298908036,1,0.6167423076947496,0,0
0,neutral,0.5,0.5066141298908036,1,0.3367423076986636,1,1
0,neutral,0.5,0.5066141298908036,1,1.2177423076989577,1,1
0,neutral,0.5,0.5066141298908036,1,0.24474230769863287,1,1
0,neutral,0.5,0.5066141298908036,1,0.3587423076946635,0,0
0,neutral,0.5,0.5066141298908036,1,0.4097423076946805,0,0
0,neutral,0.5,0.5066141298908036,1,0.3577423076986706,1,1
0,neutral,0.5,0.5066141298908036,1,0.36774230769867394,1,1
0,neutral,0.5,0.5066141298908036,1,0.35174230769466114,0,0
0,neutral,0.5,0.5066141298908036,1,0.3877423076986806,1,1
0,neutral,0.5,0.5066141298908036,1,0.6587423076987711,1,1
0,neutral,0.5,0.5066141298908036,1,0.4407423076986983,1,1
0,neutral,0.5,0.5066141298908036,1,0.2517423076986352,1,1
0,neutral,0.5,0.5066141298908036,1,0.3967423076986836,1,1
0,neutral,0.5,0.5066141298908036,1,0.9257423076988602,1,1
0,neutral,0.5,0.5066141298908036,1,0.45874230769870433,1,1
0,neutral,0.5,0.5066141298908036,1,0.4177423076946832,0,0
0,neutral,0.5,0.5066141298908036,1,0.418742307698691,1,1
0,neutral,0.5,0.5066141298908036,1,0.3947423076946755,0,0
0,neutral,0.5,0.5066141298908036,1,0.2597423076986379,1,1
0,neutral,0.5,0.5066141298908036,1,0.4987423076987177,1,1
0,neutral,0.5,0.5066141298908036,1,0.779742307694804,0,0
0,neutral,0.5,0.5066141298908036,1,0.2817423076986452,1,1
0,neutral,0.5,0.5066141298908036,1,0.42274230769468485,0,0
0,neutral,0.5,0.5066141298908036,1,0.2987423076986509,1,1
0,neutral,0.5,0.5066141298908036,1,0.7787423076948037,0,0
0,neutral,0.5,0.5066141298908036,1,0.40874230769868763,1,1
0,neutral,0.5,0.5066141298908036,1,0.523742307698726,1,1
0,neutral,0.5,0.5066141298908036,1,0.6067423076987537,1,1
0,neutral,0.5,0.5066141298908036,1,0.451742307698702,1,1
0,neutral,0.5,0.5066141298908036,1,0.32074230769865825,1,1
0,neutral,0.5,0.5066141298908036,1,0.3447423076946588,0,0
0,neutral,0.5,0.5066141298908036,1,0.2367423076986302,1,1
0,neutral,0.5,0.5066141298908036,0,0.26174230769863854,1,0
0,neutral,0.5,0.5066141298908036,0,0.3247423076986596,1,0
0,neutral,0.5,0.5066141298908036,0,0.2677423076946331,0,1
0,neutral,0.5,0.5066141298908036,0,0.47874230769470355,0,1
0,neutral,0.5,0.5066141298908036,0,0.6497423076987681,1,0
0,neutral,0.5,0.5066141298908036,0,0.41574230769869,1,0
0,neutral,0.5,0.5066141298908036,0,0.2807423076986449,1,0
0,neutral,0.5,0.5066141298908036,0,0.5867423076947396,0,1
0,neutral,0.5,0.5066141298908036,0,0.4137423076986893,1,0
0,neutral,0.5,0.5066141298908036,0,0.3967423076986836,1,0
0,neutral,0.5,0.5066141298908036,0,0.5167423076947162,0,1
0,neutral,0.5,0.5066141298908036,0,0.6257423076947526,0,1
0,neutral,0.5,0.5066141298908036,0,0.3007423076946441,0,1
0,neutral,0.5,0.5066141298908036,0,0.3027423076946448,0,1
0,neutral,0.5,0.5066141298908036,0,0.5277423076987273,1,0
0,neutral,0.5,0.5066141298908036,0,0.6907423076947743,0,1
0,neutral,0.5,0.5066141298908036,0,0.2817423076986452,1,0
0,neutral,0.5,0.5066141298908036,0,0.3317423076986619,1,0
0,neutral,0.5,0.5066141298908036,0,0.520742307698725,1,0
0,neutral,0.5,0.5066141298908036,0,0.6417423076987654,1,0
0,neutral,0.5,0.5066141298908036,0,0.5307423076987283,1,0
0,neutral,0.5,0.5066141298908036,0,0.3127423076946481,0,1
0,neutral,0.5,0.5066141298908036,0,0.5137423076987226,1,0
0,neutral,0.5,0.5066141298908036,0,0.3197423076986579,1,0
0,neutral,0.5,0.5066141298908036,0,0.3217423076946511,0,1
0,neutral,0.5,0.5066141298908036,0,0.40974230769868797,1,0
0,neutral,0.5,0.5066141298908036,0,0.41974230769468385,0,1
0,neutral,0.5,0.5066141298908036,0,0.5247423076947189,0,1
0,neutral,0.5,0.5066141298908036,0,0.31774230769865724,1,0
0,neutral,0.5,0.5066141298908036,0,0.23874230769863086,1,0
0,neutral,0.5,0.5066141298908036,0,0.2597423076946304,0,1
0,neutral,0.5,0.5066141298908036,0,0.37074230769867494,1,0
0,neutral,0.5,0.5066141298908036,0,0.9497423076988682,1,0
0,neutral,0.5,0.5066141298908036,0,0.457742307698704,1,0
0,neutral,0.5,0.5066141298908036,0,0.424742307698693,1,0
0,neutral,0.5,0.5066141298908036,0,0.4837423076987127,1,0
0,neutral,0.5,0.5066141298908036,0,0.8207423076988252,1,0
0,neutral,0.5,0.5066141298908036,0,0.6667423076947663,0,1
0,neutral,0.5,0.5066141298908036,0,1.3617423076949984,0,1
0,neutral,0.5,0.5066141298908036,0,0.2777423076986439,1,0
0,neutral,0.5,0.5066141298908036,0,0.4467423076987003,1,0
0,neutral,0.5,0.5066141298908036,0,0.2607423076986382,1,0
0,neutral,0.5,0.5066141298908036,0,0.5367423076987303,1,0
0,neutral,0.5,0.5066141298908036,0,0.40074230769868496,1,0
0,neutral,0.5,0.5066141298908036,0,0.47274230769470155,0,1
0,neutral,0.5,0.5066141298908036,0,0.6837423076987794,1,0
0,neutral,0.5,0.5066141298908036,0,0.2757423076986432,1,0
0,neutral,0.5,0.5066141298908036,0,0.3717423076986753,1,0
0,neutral,0.5,0.5066141298908036,0,0.5737423076987427,1,0
0,neutral,0.5,0.5066141298908036,0,0.6267423076987604,1,0
0,neutral,0.5,0.5066141298908036,0,0.4137423076986893,1,0
0,neutral,0.5,0.5066141298908036,0,0.40774230769467984,0,1
0,neutral,0.5,0.5066141298908036,0,0.472742307698709,1,0
0,neutral,0.5,0.5066141298908036,0,0.26474230769863955,1,0
0,neutral,0.5,0.5066141298908036,0,0.36774230769867394,1,0
0,neutral,0.5,0.5066141298908036,0,0.39174230769868196,1,0
0,neutral,0.5,0.5066141298908036,0,0.3067423076946461,0,1
0,neutral,0.5,0.5066141298908036,0,0.9897423076948741,0,1
0,neutral,0.5,0.5066141298908036,0,0.48574230769871335,1,0
0,neutral,0.5,0.5066141298908036,0,0.6497423076947606,0,1
0,neutral,0.5,0.5066141298908036,0,0.5767423076987437,1,0
0,neutral,0.5,0.5066141298908036,0,0.2917423076946411,0,1
0,neutral,0.5,0.5066141298908036,0,0.5597423076947305,0,1
0,neutral,0.5,0.5066141298908036,0,0.3957423076986833,1,0
0,neutral,0.5,0.5066141298908036,0,0.36374230769466515,0,1
0,neutral,0.5,0.5066141298908036,0,0.32274230769465145,0,1
0,neutral,0.5,0.5066141298908036,0,0.3517423076986686,1,0
0,neutral,0.5,0.5066141298908036,0,0.6527423076947616,0,1
0,neutral,0.5,0.5066141298908036,0,0.2797423076946371,0,1
0,neutral,0.5,0.5066141298908036,0,0.28174230769463776,0,1
0,neutral,0.5,0.5066141298908036,0,0.28274230769864556,1,0
0,neutral,0.5,0.5066141298908036,0,0.34774230769866726,1,0
0,neutral,0.5,0.5066141298908036,0,0.4037423076946785,0,1
0,neutral,0.5,0.5066141298908036,0,0.3867423076986803,1,0
0,neutral,0.5,0.5066141298908036,0,0.3537423076946618,0,1
0,z_bias_small,0.55,0.5294275488112975,1,0.442742307698699,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.550742307698735,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6267423076947529,0,0
0,z_bias_small,0.55,0.5294275488112975,1,1.19474230769895,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3297423076946538,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.4717423076947012,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.2727423076986422,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.4897423076987147,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.30274230769865224,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.4357423076946892,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.29574230769464244,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.469742307698708,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6027423076987524,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.7797423076988115,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.42674230769869365,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.2427423076986322,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.5697423076987413,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.37974230769867795,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3867423076946728,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.7667423076988071,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.5167423076947162,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.3217423076986586,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.37674230769867695,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6147423076987564,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.472742307698709,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.502742307698719,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.2577423076986372,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.40174230769467784,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.674742307694769,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.46574230769870667,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.2637423076986392,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.36674230769466615,0,0
0,z_bias_small,0.55,0.5294275488112975,1,1.5977423076990847,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.40874230769868763,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.785742307694806,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.6627423076987724,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.2917423076946411,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.6497423076987681,1,1
0,z_bias_small,0.55,0.5294275488112975,1,1.0467423076989006,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3657423076986733,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.490742307698715,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.29174230769864856,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6107423076947476,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.3337423076986626,1,1
0,z_bias_small,0.55,0.5294275488112975,1,1.2117423076989557,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.25374230769863587,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.34974230769466047,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.40274230769467817,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.3547423076986696,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.36474230769867294,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.34274230769465813,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.3837423076986793,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6537423076987694,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.43574230769869665,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.25874230769863754,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3927423076986823,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.9207423076988586,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.45374230769870266,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.41074230769468084,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.41474230769868964,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3867423076946728,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.2637423076986392,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.4927423076987157,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.7747423076948023,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.2837423076986459,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.4147423076946822,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.29774230769865057,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.7727423076948017,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.4047423076986863,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.5187423076987243,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.6007423076987517,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.4467423076987003,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.3187423076986576,1,1
0,z_bias_small,0.55,0.5294275488112975,1,0.33474230769465546,0,0
0,z_bias_small,0.55,0.5294275488112975,1,0.25074230769863487,1,1
0,z_bias_small,0.55,0.5294275488112975,0,0.24974230769863454,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3247423076986596,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.28174230769463776,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.4837423076947052,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.6527423076987691,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.41774230769869064,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.2757423076986432,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.5907423076947409,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.41574230769869,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.39974230769868463,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.5207423076947175,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.6297423076947539,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.31074230769464745,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.3117423076946478,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.5317423076987287,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6947423076947756,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.2777423076986439,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.33274230769866225,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.5247423076987263,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6457423076987667,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.5347423076987297,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3217423076946511,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.517742307698724,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3197423076986579,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3297423076946538,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.41274230769868897,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.42574230769468585,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.5297423076947205,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.31774230769865724,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.2597423076946304,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.27574230769463576,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.3717423076986753,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.9537423076988696,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.460742307698705,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.427742307698694,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4867423076987137,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.8247423076988265,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6707423076947676,0,1
0,z_bias_small,0.55,0.5294275488112975,0,1.3657423076949997,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.2727423076986422,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4497423076987013,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.24774230769863387,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.5407423076987317,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.40374230769868596,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4767423076947029,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.6877423076987808,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.2697423076986412,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3727423076986756,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.577742307698744,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6307423076987617,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4167423076986903,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4127423076946815,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.47574230769871,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.2547423076986362,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3687423076986743,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.39474230769868296,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3157423076946491,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.9937423076948755,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.48874230769871435,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6537423076947619,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.580742307698745,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.30174230769464444,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.5637423076947319,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.39774230769868396,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.36974230769466715,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.3307423076946541,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.35274230769866893,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.6567423076947629,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.2917423076946411,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.29374230769464177,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.2787423076986442,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.3487423076986676,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.4087423076946802,0,1
0,z_bias_small,0.55,0.5294275488112975,0,0.38874230769868096,1,0
0,z_bias_small,0.55,0.5294275488112975,0,0.36074230769466414,0,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4287423076986943,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.5347423076987297,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.6107423076947476,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,1.1787423076989447,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.29574230769464244,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.45274230769469487,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.27374230769864255,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4747423076987097,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.29774230769865057,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4157423076946825,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.23274230769862886,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.454742307698703,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.586742307698747,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.7637423076988061,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4137423076986893,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.25274230769863554,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.553742307698736,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.36774230769867394,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.36374230769466515,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.7507423076988018,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.49874230769471023,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.31474230769865624,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3657423076986733,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.598742307698751,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.457742307698704,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4867423076987137,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.26174230769863854,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3797423076946705,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.6577423076947633,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.45074230769870166,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.2657423076986399,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.34074230769465746,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,1.580742307699079,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3957423076986833,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.7697423076948007,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.6467423076987671,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.23474230769862953,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.6327423076987624,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,1.029742307698895,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3547423076986696,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.47574230769871,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.28874230769864756,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.5937423076947419,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.32674230769866025,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,1.19474230769895,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.2597423076986379,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3217423076946511,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.3807423076946708,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.34474230769866626,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.35374230769866927,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3127423076946481,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.3727423076986756,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.6367423076987637,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4227423076986923,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.2627423076986389,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3807423076986783,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.9037423076988529,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.439742307698698,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.38974230769467383,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.4017423076986853,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.36374230769466515,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.2667423076986402,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.4777423076987107,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.7577423076947967,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.2817423076986452,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3947423076946755,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.29474230769864956,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.7567423076947963,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.39174230769868196,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.502742307698719,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.5847423076987464,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.43274230769869565,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.3127423076986556,1,1
0,z_bias_medium,0.6,0.5794275488112974,1,0.30174230769464444,0,0
0,z_bias_medium,0.6,0.5794275488112974,1,0.2577423076986372,1,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.2647423076946321,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.3197423076986579,1,0
0,z_bias_medium,0.6,0.5794275488112974,0,0.2997423076946438,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.4887423076947069,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.6577423076987707,1,0
0,z_bias_medium,0.6,0.5794275488112974,0,0.4197423076986913,1,0
0,z_bias_medium,0.6,0.5794275488112974,0,0.2267423076946194,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.5957423076947426,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.41774230769869064,1,0
0,z_bias_medium,0.6,0.5794275488112974,0,0.40074230769868496,1,0
0,z_bias_medium,0.6,0.5794275488112974,0,0.5257423076947192,0,1
0,z_bias_medium,0.6,0.5794275488112974,0,0.6347423076947556,0,1
